,Unnamed: 0,Unnamed: 0.1,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,ZIP_CODE
12673,119614,165216,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003112,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.8,3.2,,,4574.0,"(32.7058787421, -117.062840167)",HLTHOUT,STROKE,666000.0,6073003112.0,Stroke,92114
12674,119615,165217,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003113,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,2.6,2.9,,,5043.0,"(32.6961844674, -117.064479617)",HLTHOUT,STROKE,666000.0,6073003113.0,Stroke,92114
12675,119616,165218,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003114,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.0,2.4,,,3341.0,"(32.6998001016, -117.045002701)",HLTHOUT,STROKE,666000.0,6073003114.0,Stroke,92114
12676,119617,165219,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003115,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.8,3.3,,,6454.0,"(32.6955806783, -117.037971548)",HLTHOUT,STROKE,666000.0,6073003115.0,Stroke,92114
12677,119618,165220,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003201,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.0,2.3,,,4932.0,"(32.6836181058, -117.060888208)",HLTHOUT,STROKE,666000.0,6073003201.0,Stroke,92139
12678,119619,165221,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003202,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.7,3.2,,,4551.0,"(32.6720303033, -117.064364569)",HLTHOUT,STROKE,666000.0,6073003202.0,Stroke,92139
12679,119620,165222,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003208,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.3,2.7,,,6619.0,"(32.6788332084, -117.045317145)",HLTHOUT,STROKE,666000.0,6073003208.0,Stroke,92139
12680,119621,165223,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003209,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.1,1.9,2.2,,,5385.0,"(32.6836975019, -117.038816316)",HLTHOUT,STROKE,666000.0,6073003209.0,Stroke,92139
12681,119622,165224,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003211,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,2.5,2.9,,,3165.0,"(32.6775705811, -117.054767543)",HLTHOUT,STROKE,666000.0,6073003211.0,Stroke,92139
12682,119623,165225,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003212,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.8,3.3,,,4053.0,"(32.6698771763, -117.053956999)",HLTHOUT,STROKE,666000.0,6073003212.0,Stroke,92139
12683,119624,165226,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003213,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.0,2.4,,,4193.0,"(32.6885908812, -117.030864216)",HLTHOUT,STROKE,666000.0,6073003213.0,Stroke,92139
12684,119625,165227,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003214,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.1,2.0,2.3,,,2184.0,"(32.6927708791, -117.024609406)",HLTHOUT,STROKE,666000.0,6073003214.0,Stroke,92139
12685,119626,165228,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003301,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,3.8,4.5,,,3337.0,"(32.7009959728, -117.100867801)",HLTHOUT,STROKE,666000.0,6073003301.0,Stroke,92113
12686,119627,165229,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003303,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.2,3.0,3.4,,,4193.0,"(32.6928057826, -117.098640556)",HLTHOUT,STROKE,666000.0,6073003303.0,Stroke,92113
12687,119628,165230,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003304,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.6,3.3,3.9,,,3563.0,"(32.7067365879, -117.090281664)",HLTHOUT,STROKE,666000.0,6073003304.0,Stroke,92102
12688,119629,165231,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003305,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,3.9,4.6,,,5738.0,"(32.6978890974, -117.090068799)",HLTHOUT,STROKE,666000.0,6073003305.0,Stroke,92113
12689,119630,165232,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003401,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.9,3.3,,,6065.0,"(32.7249834519, -117.095078621)",HLTHOUT,STROKE,666000.0,6073003401.0,Stroke,
12690,119631,165233,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003403,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.9,3.4,,,4283.0,"(32.7136131167, -117.108540958)",HLTHOUT,STROKE,666000.0,6073003403.0,Stroke,92102
12691,119632,165234,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003404,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,3.5,4.0,,,4634.0,"(32.7139554073, -117.093909469)",HLTHOUT,STROKE,666000.0,6073003404.0,Stroke,92102
12692,119633,165235,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003501,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3.1,3.5,,,4255.0,"(32.7060390092, -117.114557571)",HLTHOUT,STROKE,666000.0,6073003501.0,Stroke,92102
12693,119634,165236,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003502,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.7,3.4,4.0,,,4946.0,"(32.698600394, -117.113490189)",HLTHOUT,STROKE,666000.0,6073003502.0,Stroke,92113
12694,119635,165237,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003601,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3.0,3.6,,,3250.0,"(32.6909863024, -117.116515129)",HLTHOUT,STROKE,666000.0,6073003601.0,Stroke,92113
12695,119636,165238,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003602,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,2.6,3.2,,,3079.0,"(32.6929365796, -117.107410722)",HLTHOUT,STROKE,666000.0,6073003602.0,Stroke,92113
12696,119637,165239,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003603,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.8,3.4,,,4228.0,"(32.6866622751, -117.107592434)",HLTHOUT,STROKE,666000.0,6073003603.0,Stroke,92113
12697,119638,165240,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003800,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,0.5,0.4,0.5,,,6530.0,"(32.6859700076, -117.124157747)",HLTHOUT,STROKE,666000.0,6073003800.0,Stroke,92136
12698,119639,165241,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003901,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.6,3.4,3.9,,,4241.0,"(32.7035567378, -117.126737716)",HLTHOUT,STROKE,666000.0,6073003901.0,Stroke,92113
12699,119640,165242,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073003902,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.2,3.0,3.5,,,4927.0,"(32.6968562001, -117.127127151)",HLTHOUT,STROKE,666000.0,6073003902.0,Stroke,92113
12700,119641,165243,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3.0,3.6,,,5160.0,"(32.7087789432, -117.127117958)",HLTHOUT,STROKE,666000.0,6073004000.0,Stroke,92102
12701,119642,165244,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004100,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.9,2.2,,,6546.0,"(32.7148328235, -117.129249195)",HLTHOUT,STROKE,666000.0,6073004100.0,Stroke,92102
12702,119643,165245,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.1,1.9,2.3,,,5673.0,"(32.7293170367, -117.119426043)",HLTHOUT,STROKE,666000.0,6073004200.0,Stroke,92104
12703,119644,165246,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004300,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.7,1.5,1.9,,,3665.0,"(32.7353587024, -117.129385144)",HLTHOUT,STROKE,666000.0,6073004300.0,Stroke,92104
12704,119645,165247,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.8,2.1,,,3866.0,"(32.7243370073, -117.129657043)",HLTHOUT,STROKE,666000.0,6073004400.0,Stroke,92102
12705,119646,165248,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004501,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.8,2.1,,,2875.0,"(32.7176320225, -117.13817347)",HLTHOUT,STROKE,666000.0,6073004501.0,Stroke,92102
12706,119647,165249,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.7,1.5,1.8,,,1940.0,"(32.7151851113, -117.144901826)",HLTHOUT,STROKE,666000.0,6073004600.0,Stroke,92102
12707,119648,165250,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004700,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.5,3.2,3.8,,,1858.0,"(32.7083889111, -117.145074769)",HLTHOUT,STROKE,666000.0,6073004700.0,Stroke,92102
12708,119649,165251,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004800,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.8,3.5,,,4115.0,"(32.7084559787, -117.138140088)",HLTHOUT,STROKE,666000.0,6073004800.0,Stroke,92102
12709,119650,165252,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073004900,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,3.4,4.2,,,5028.0,"(32.7018526373, -117.138677041)",HLTHOUT,STROKE,666000.0,6073004900.0,Stroke,92113
12710,119651,165253,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3.0,3.6,,,2227.0,"(32.6948503151, -117.141174794)",HLTHOUT,STROKE,666000.0,6073005000.0,Stroke,92154
12711,119652,165254,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005100,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3.0,3.6,,,7140.0,"(32.7037377109, -117.152808195)",HLTHOUT,STROKE,666000.0,6073005100.0,Stroke,92113
12712,119653,165255,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.2,2.7,,,4563.0,"(32.7155275097, -117.152109741)",HLTHOUT,STROKE,666000.0,6073005200.0,Stroke,92101
12713,119654,165256,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005300,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.3,2.8,,,6667.0,"(32.7156831466, -117.161510196)",HLTHOUT,STROKE,666000.0,6073005300.0,Stroke,92101
12714,119655,165257,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.8,2.2,,,7435.0,"(32.7119409819, -117.166654888)",HLTHOUT,STROKE,666000.0,6073005400.0,Stroke,
12715,119656,165258,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005500,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.0,1.0,1.2,,,198.0,"(32.7241215433, -117.146840608)",HLTHOUT,STROKE,666000.0,6073005500.0,Stroke,92134
12716,119657,165259,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.8,2.1,,,4463.0,"(32.7303886746, -117.147223714)",HLTHOUT,STROKE,666000.0,6073005600.0,Stroke,92101
12717,119658,165260,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005700,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.5,3.2,3.9,,,1948.0,"(32.7252817966, -117.162560742)",HLTHOUT,STROKE,666000.0,6073005700.0,Stroke,92101
12718,119659,165261,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005800,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.2,1.1,1.3,,,2725.0,"(32.7249027737, -117.170589824)",HLTHOUT,STROKE,666000.0,6073005800.0,Stroke,92101
12719,119660,165262,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073005900,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.7,2.2,,,2821.0,"(32.7293425339, -117.164267134)",HLTHOUT,STROKE,666000.0,6073005900.0,Stroke,92101
12720,119661,165263,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.1,2.7,,,3536.0,"(32.7360508484, -117.164542986)",HLTHOUT,STROKE,666000.0,6073006000.0,Stroke,92103
12721,119662,165264,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006100,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.0,2.5,,,2237.0,"(32.7364189307, -117.173711955)",HLTHOUT,STROKE,666000.0,6073006100.0,Stroke,92103
12722,119663,165265,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.9,3.5,4.3,,,144.0,"(32.7317284142, -117.190445106)",HLTHOUT,STROKE,666000.0,6073006200.0,Stroke,92101
12723,119664,165266,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006300,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,0.3,0.2,0.4,,,3435.0,"(32.7389287908, -117.199500267)",HLTHOUT,STROKE,666000.0,6073006300.0,Stroke,92101
12724,119665,165267,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006500,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,3.4,4.1,,,2569.0,"(32.7521186921, -117.20083753)",HLTHOUT,STROKE,666000.0,6073006500.0,Stroke,92110
12725,119666,165268,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.1,1.0,1.2,,,1920.0,"(32.7456169718, -117.206168398)",HLTHOUT,STROKE,666000.0,6073006600.0,Stroke,92110
12726,119667,165269,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006801,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.8,2.1,,,2503.0,"(32.7547550466, -117.229265541)",HLTHOUT,STROKE,666000.0,6073006801.0,Stroke,92107
12727,119668,165270,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006802,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.7,2.1,,,5032.0,"(32.7501715745, -117.218481093)",HLTHOUT,STROKE,666000.0,6073006802.0,Stroke,92106
12728,119669,165271,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073006900,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.0,2.5,,,5148.0,"(32.7430417299, -117.221951849)",HLTHOUT,STROKE,666000.0,6073006900.0,Stroke,92106
12729,119670,165272,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007002,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,2.5,3.1,,,2947.0,"(32.7323706568, -117.235636012)",HLTHOUT,STROKE,666000.0,6073007002.0,Stroke,92107
12730,119671,165273,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007100,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.6,3.5,,,5029.0,"(32.7171993707, -117.23901964)",HLTHOUT,STROKE,666000.0,6073007100.0,Stroke,92106
12731,119672,165274,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.8,2.3,,,5493.0,"(32.7222373421, -117.251639302)",HLTHOUT,STROKE,666000.0,6073007200.0,Stroke,92106
12732,119673,165275,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007301,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.4,1.3,1.6,,,4948.0,"(32.7407726231, -117.251442024)",HLTHOUT,STROKE,666000.0,6073007301.0,Stroke,92107
12733,119674,165276,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007302,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.0,2.6,,,2060.0,"(32.7357705624, -117.244666653)",HLTHOUT,STROKE,666000.0,6073007302.0,Stroke,
12734,119675,165277,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.7,2.1,,,6590.0,"(32.7451405046, -117.235252861)",HLTHOUT,STROKE,666000.0,6073007400.0,Stroke,92107
12735,119676,165278,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007501,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.3,1.2,1.5,,,4040.0,"(32.7519739828, -117.243158974)",HLTHOUT,STROKE,666000.0,6073007501.0,Stroke,92107
12736,119677,165279,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007502,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.3,1.2,1.5,,,3227.0,"(32.7470710616, -117.248045577)",HLTHOUT,STROKE,666000.0,6073007502.0,Stroke,92107
12737,119678,165280,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.8,1.6,2.0,,,5607.0,"(32.7757291251, -117.229537379)",HLTHOUT,STROKE,666000.0,6073007600.0,Stroke,92109
12738,119679,165281,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007701,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.4,1.7,,,3703.0,"(32.7883849981, -117.240075554)",HLTHOUT,STROKE,666000.0,6073007701.0,Stroke,92109
12739,119680,165282,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007702,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.4,1.2,1.5,,,3849.0,"(32.7898375055, -117.235013646)",HLTHOUT,STROKE,666000.0,6073007702.0,Stroke,92109
12740,119681,165283,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007800,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.4,1.2,1.5,,,5724.0,"(32.8043779628, -117.224445371)",HLTHOUT,STROKE,666000.0,6073007800.0,Stroke,92109
12741,119682,165284,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007903,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.3,1.2,1.5,,,4487.0,"(32.8025161084, -117.239740205)",HLTHOUT,STROKE,666000.0,6073007903.0,Stroke,92109
12742,119683,165285,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007905,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.4,1.7,,,2584.0,"(32.7996990751, -117.252615706)",HLTHOUT,STROKE,666000.0,6073007905.0,Stroke,92109
12743,119684,165286,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007907,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.1,1.0,1.3,,,3048.0,"(32.7965191192, -117.241758102)",HLTHOUT,STROKE,666000.0,6073007907.0,Stroke,92109
12744,119685,165287,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007908,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.0,0.9,1.2,,,2819.0,"(32.7981576194, -117.234493806)",HLTHOUT,STROKE,666000.0,6073007908.0,Stroke,92109
12745,119686,165288,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073007910,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.1,1.0,1.2,,,2797.0,"(32.7945685333, -117.250895778)",HLTHOUT,STROKE,666000.0,6073007910.0,Stroke,92109
12746,119687,165289,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073008002,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.1,1.8,2.4,,,2522.0,"(32.8083069038, -117.242249374)",HLTHOUT,STROKE,666000.0,6073008002.0,Stroke,92109
12747,119688,165290,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073008003,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.3,1.7,,,3334.0,"(32.8047692191, -117.254694924)",HLTHOUT,STROKE,666000.0,6073008003.0,Stroke,92109
12748,119689,165291,2014,CA,California,San Diego,Census Tract,BRFSS,Health Outcomes,0666000-06073008006,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.6,1.5,1.8,,,3805.0,"(32.8096918631, -117.260319161)",HLTHOUT,STROKE,666000.0,6073008006.0,Stroke,
